Name,Season,Team, Price ,Overall Performance Score
DJ Hussey,2010,Kolkata Knight Riders," $625,000.00 ",117.42
DJ Hussey,2010,Kolkata Knight Riders," $625,000.00 ",15.83
I Sharma,2010,Kolkata Knight Riders," $950,000.00 ",23.79
I Sharma,2010,Kolkata Knight Riders," $950,000.00 ",-31.72
I Sharma,2010,Kolkata Knight Riders," $950,000.00 ",-1244.36
I Sharma,2010,Kolkata Knight Riders," $950,000.00 ",-11.79
M Kartik,2010,Kolkata Knight Riders," $425,000.00 ",
MK Tiwary,2010,Kolkata Knight Riders," $675,000.00 ",-1.18
MK Tiwary,2010,Kolkata Knight Riders," $675,000.00 ",-41.84
MK Tiwary,2010,Kolkata Knight Riders," $675,000.00 ",-24.37
MK Tiwary,2010,Kolkata Knight Riders," $675,000.00 ",9.94
SE Bond,2010,Kolkata Knight Riders," $750,000.00 ",
CRD Fernando,2010,Mumbai Indians," $150,000.00 ",
Harbhajan Singh,2010,Mumbai Indians," $850,000.00 ",121.19
Harbhajan Singh,2010,Mumbai Indians," $850,000.00 ",143.13
Harbhajan Singh,2010,Mumbai Indians," $850,000.00 ",37.88
Harbhajan Singh,2010,Mumbai Indians," $850,000.00 ",579.32
Harbhajan Singh,2010,Mumbai Indians," $850,000.00 ",215.28
Harbhajan Singh,2010,Mumbai Indians," $850,000.00 ",391.22
Harbhajan Singh,2010,Mumbai Indians," $850,000.00 ",67.77
JP Duminy,2010,Mumbai Indians," $950,000.00 ",80.86
JP Duminy,2010,Mumbai Indians," $950,000.00 ",-67.74
JP Duminy,2010,Mumbai Indians," $950,000.00 ",79.61
JP Duminy,2010,Mumbai Indians," $950,000.00 ",63.04
JP Duminy,2010,Mumbai Indians," $950,000.00 ",194.02
KA Pollard,2010,Mumbai Indians," $750,000.00 ",55.20
KA Pollard,2010,Mumbai Indians," $750,000.00 ",-193.86
KA Pollard,2010,Mumbai Indians," $750,000.00 ",223.50
KA Pollard,2010,Mumbai Indians," $750,000.00 ",40.76
KA Pollard,2010,Mumbai Indians," $750,000.00 ",-211.49
KA Pollard,2010,Mumbai Indians," $750,000.00 ",95.24
KA Pollard,2010,Mumbai Indians," $750,000.00 ",-24.90
KA Pollard,2010,Mumbai Indians," $750,000.00 ",241.45
KA Pollard,2010,Mumbai Indians," $750,000.00 ",46.15
KA Pollard,2010,Mumbai Indians," $750,000.00 ",50.59
KA Pollard,2010,Mumbai Indians," $750,000.00 ",36.33
ST Jayasuriya,2010,Mumbai Indians," $975,000.00 ",86.70
ST Jayasuriya,2010,Mumbai Indians," $975,000.00 ",-66.98
Z Khan,2010,Mumbai Indians," $450,000.00 ",-102.15
Z Khan,2010,Mumbai Indians," $450,000.00 ",31.18
Z Khan,2010,Mumbai Indians," $450,000.00 ",-122.39
Z Khan,2010,Mumbai Indians," $450,000.00 ",-1649.34
Z Khan,2010,Mumbai Indians," $450,000.00 ",383.75
Z Khan,2010,Mumbai Indians," $450,000.00 ",-456.17
AC Voges,2010,Rajasthan Royals," $50,000.00 ",
DR Martyn,2010,Rajasthan Royals," $100,000.00 ",
GC Smith,2010,Rajasthan Royals," $250,000.00 ",-16.44
GC Smith,2010,Rajasthan Royals," $250,000.00 ",-39.64
MM Patel,2010,Rajasthan Royals," $275,000.00 ",33.97
MM Patel,2010,Rajasthan Royals," $275,000.00 ",34.19
MM Patel,2010,Rajasthan Royals," $275,000.00 ",31.83
MM Patel,2010,Rajasthan Royals," $275,000.00 ",475.56
SK Warne,2010,Rajasthan Royals," $450,000.00 ",38.92
SK Warne,2010,Rajasthan Royals," $450,000.00 ",-16.13
SK Warne,2010,Rajasthan Royals," $450,000.00 ",137.34
SR Watson,2010,Rajasthan Royals," $125,000.00 ",147.13
SR Watson,2010,Rajasthan Royals," $125,000.00 ",47.35
SR Watson,2010,Rajasthan Royals," $125,000.00 ",322.01
SR Watson,2010,Rajasthan Royals," $125,000.00 ",245.30
SR Watson,2010,Rajasthan Royals," $125,000.00 ",-33.14
SR Watson,2010,Rajasthan Royals," $125,000.00 ",175.14
SR Watson,2010,Rajasthan Royals," $125,000.00 ",342.24
SR Watson,2010,Rajasthan Royals," $125,000.00 ",-2.48
SR Watson,2010,Rajasthan Royals," $125,000.00 ",-44.31
SR Watson,2010,Rajasthan Royals," $125,000.00 ",-34.20
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",48.49
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",48.10
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",49.51
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",103.73
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",54.47
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",53.40
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",10.10
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",413.37
YK Pathan,2010,Rajasthan Royals," $475,000.00 ",-16.16
A Kumble,2010,Royal Challengers Bangalore," $500,000.00 ",220.62
A Kumble,2010,Royal Challengers Bangalore," $500,000.00 ",228.33
CL White,2010,Royal Challengers Bangalore," $500,000.00 ",97.27
CL White,2010,Royal Challengers Bangalore," $500,000.00 ",-21.17
DW Steyn,2010,Royal Challengers Bangalore," $325,000.00 ",119.99
DW Steyn,2010,Royal Challengers Bangalore," $325,000.00 ",150.46
DW Steyn,2010,Royal Challengers Bangalore," $325,000.00 ",66.94
DW Steyn,2010,Royal Challengers Bangalore," $325,000.00 ",706.51
DW Steyn,2010,Royal Challengers Bangalore," $325,000.00 ",-1839.78
DW Steyn,2010,Royal Challengers Bangalore," $325,000.00 ",-6.60
EJG Morgan,2010,Royal Challengers Bangalore," $220,000.00 ",12.85
EJG Morgan,2010,Royal Challengers Bangalore," $220,000.00 ",43.37
JH Kallis,2010,Royal Challengers Bangalore," $900,000.00 ",-163.25
JH Kallis,2010,Royal Challengers Bangalore," $900,000.00 ",-128.25
JH Kallis,2010,Royal Challengers Bangalore," $900,000.00 ",-18.61
JH Kallis,2010,Royal Challengers Bangalore," $900,000.00 ",528.16
JH Kallis,2010,Royal Challengers Bangalore," $900,000.00 ",147.59
KP Pietersen,2010,Royal Challengers Bangalore," $1,550,000.00 ",34.89
KP Pietersen,2010,Royal Challengers Bangalore," $1,550,000.00 ",68.77
KP Pietersen,2010,Royal Challengers Bangalore," $1,550,000.00 ",-4.42
MV Boucher,2010,Royal Challengers Bangalore," $450,000.00 ",1.48
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",-46.15
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",81.77
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",10.12
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",-14.27
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",577.87
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",54.43
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",-0.88
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",440.66
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",69.14
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",-22.34
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",-50.94
RV Uthappa,2010,Royal Challengers Bangalore," $800,000.00 ",1.81
DE Bollinger,2011,Chennai Super Kings," $700,000.00 ",101.53
DE Bollinger,2011,Chennai Super Kings," $700,000.00 ",-22.02
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",-94.71
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",-376.47
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",214.41
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",-575.70
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",270.22
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",-182.49
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",-32.71
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",5.86
DJ Bravo,2011,Chennai Super Kings," $200,000.00 ",-70.63
JA Morkel,2011,Chennai Super Kings," $675,000.00 ",-43.25
JA Morkel,2011,Chennai Super Kings," $675,000.00 ",-60.91
JA Morkel,2011,Chennai Super Kings," $675,000.00 ",-104.98
JA Morkel,2011,Chennai Super Kings," $675,000.00 ",-178.08
JA Morkel,2011,Chennai Super Kings," $675,000.00 ",-1359.72
Joginder Sharma,2011,Chennai Super Kings," $150,000.00 ",
MEK Hussey,2011,Chennai Super Kings," $425,000.00 ",-24.69
MEK Hussey,2011,Chennai Super Kings," $425,000.00 ",-22.04
MEK Hussey,2011,Chennai Super Kings," $425,000.00 ",61.45
MEK Hussey,2011,Chennai Super Kings," $425,000.00 ",-12.18
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",-22.32
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",19.41
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",33.69
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",85.61
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",470.03
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",86.87
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",44.82
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",471.88
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",-1.70
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",-58.21
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",30.81
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",-26.66
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",-38.44
MS Dhoni,2011,Chennai Super Kings," $1,500,000.00 ",-20.15
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",217.07
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",176.72
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",-2086.81
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",429.54
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",65.33
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",315.58
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",445.07
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",30.72
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",129.93
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",34.34
R Ashwin,2011,Chennai Super Kings," $850,000.00 ",150.03
S Badrinath,2011,Chennai Super Kings," $800,000.00 ",-42.50
S Badrinath,2011,Chennai Super Kings," $800,000.00 ",-0.95
S Randiv,2011,Chennai Super Kings," $80,000.00 ",
SB Styris,2011,Chennai Super Kings," $200,000.00 ",
SK Raina,2011,Chennai Super Kings," $650,000.00 ",49.40
SK Raina,2011,Chennai Super Kings," $650,000.00 ",45.53
SK Raina,2011,Chennai Super Kings," $650,000.00 ",143.78
SK Raina,2011,Chennai Super Kings," $650,000.00 ",24.69
SK Raina,2011,Chennai Super Kings," $650,000.00 ",140.09
SK Raina,2011,Chennai Super Kings," $650,000.00 ",110.92
SK Raina,2011,Chennai Super Kings," $650,000.00 ",54.06
SK Raina,2011,Chennai Super Kings," $650,000.00 ",342.94
SK Raina,2011,Chennai Super Kings," $650,000.00 ",25.12
SK Raina,2011,Chennai Super Kings," $650,000.00 ",551.31
SK Raina,2011,Chennai Super Kings," $650,000.00 ",-46.03
SK Raina,2011,Chennai Super Kings," $650,000.00 ",-34.95
WP Saha,2011,Chennai Super Kings," $100,000.00 ",39.15
WP Saha,2011,Chennai Super Kings," $100,000.00 ",146.67
WP Saha,2011,Chennai Super Kings," $100,000.00 ",261.26
WP Saha,2011,Chennai Super Kings," $100,000.00 ",-10.19
WP Saha,2011,Chennai Super Kings," $100,000.00 ",-2.64
WP Saha,2011,Chennai Super Kings," $100,000.00 ",-7.19
A Mishra,2011,Deccan Chargers," $300,000.00 ",51.43
A Mishra,2011,Deccan Chargers," $300,000.00 ",20.27
A Mishra,2011,Deccan Chargers," $300,000.00 ",78.39
A Mishra,2011,Deccan Chargers," $300,000.00 ",295.94
A Mishra,2011,Deccan Chargers," $300,000.00 ",-430.60
A Mishra,2011,Deccan Chargers," $300,000.00 ",257.91
A Mishra,2011,Deccan Chargers," $300,000.00 ",-1139.56
A Mishra,2011,Deccan Chargers," $300,000.00 ",80.03
A Mishra,2011,Deccan Chargers," $300,000.00 ",101.42
CL White,2011,Deccan Chargers," $1,100,000.00 ",97.27
CL White,2011,Deccan Chargers," $1,100,000.00 ",-21.17
DT Christian,2011,Deccan Chargers," $900,000.00 ",763.20
DW Steyn,2011,Deccan Chargers," $1,200,000.00 ",119.99
DW Steyn,2011,Deccan Chargers," $1,200,000.00 ",150.46
DW Steyn,2011,Deccan Chargers," $1,200,000.00 ",66.94
DW Steyn,2011,Deccan Chargers," $1,200,000.00 ",706.51
DW Steyn,2011,Deccan Chargers," $1,200,000.00 ",-1839.78
DW Steyn,2011,Deccan Chargers," $1,200,000.00 ",-6.60
I Sharma,2011,Deccan Chargers," $450,000.00 ",23.79
I Sharma,2011,Deccan Chargers," $450,000.00 ",-31.72
I Sharma,2011,Deccan Chargers," $450,000.00 ",-1244.36
I Sharma,2011,Deccan Chargers," $450,000.00 ",-11.79
JP Duminy,2011,Deccan Chargers," $300,000.00 ",80.86
JP Duminy,2011,Deccan Chargers," $300,000.00 ",-67.74
JP Duminy,2011,Deccan Chargers," $300,000.00 ",79.61
JP Duminy,2011,Deccan Chargers," $300,000.00 ",63.04
JP Duminy,2011,Deccan Chargers," $300,000.00 ",194.02
KC Sangakkara,2011,Deccan Chargers," $700,000.00 ",65.05
KC Sangakkara,2011,Deccan Chargers," $700,000.00 ",26.08
KC Sangakkara,2011,Deccan Chargers," $700,000.00 ",-63.20
KC Sangakkara,2011,Deccan Chargers," $700,000.00 ",-14.76
KC Sangakkara,2011,Deccan Chargers," $700,000.00 ",-28.97
MJ Lumb,2011,Deccan Chargers," $80,000.00 ",31.39
MS Gony,2011,Deccan Chargers," $290,000.00 ",97.89
S Dhawan,2011,Deccan Chargers," $300,000.00 ",-39.34
S Dhawan,2011,Deccan Chargers," $300,000.00 ",16.77
S Dhawan,2011,Deccan Chargers," $300,000.00 ",54.39
S Dhawan,2011,Deccan Chargers," $300,000.00 ",1.58
S Dhawan,2011,Deccan Chargers," $300,000.00 ",-48.80
S Dhawan,2011,Deccan Chargers," $300,000.00 ",-16.12
S Dhawan,2011,Deccan Chargers," $300,000.00 ",-46.73
S Dhawan,2011,Deccan Chargers," $300,000.00 ",479.16
S Dhawan,2011,Deccan Chargers," $300,000.00 ",-20.05
S Dhawan,2011,Deccan Chargers," $300,000.00 ",-17.76
S Dhawan,2011,Deccan Chargers," $300,000.00 ",59.22
S Dhawan,2011,Deccan Chargers," $300,000.00 ",-15.26
S Dhawan,2011,Deccan Chargers," $300,000.00 ",-37.75
AB Agarkar,2011,Delhi Daredevils," $210,000.00 ",
AB Dinda,2011,Delhi Daredevils," $375,000.00 ",-1616.19
AB Dinda,2011,Delhi Daredevils," $375,000.00 ",185.44
AB McDonald,2011,Delhi Daredevils," $80,000.00 ",
AJ Finch,2011,Delhi Daredevils," $300,000.00 ",453.76
AJ Finch,2011,Delhi Daredevils," $300,000.00 ",-30.31
AJ Finch,2011,Delhi Daredevils," $300,000.00 ",-10.88
AJ Finch,2011,Delhi Daredevils," $300,000.00 ",511.64
AJ Finch,2011,Delhi Daredevils," $300,000.00 ",-58.30
CA Ingram,2011,Delhi Daredevils," $100,000.00 ",
DA Warner,2011,Delhi Daredevils," $750,000.00 ",49.37
DA Warner,2011,Delhi Daredevils," $750,000.00 ",16.74
DA Warner,2011,Delhi Daredevils," $750,000.00 ",46.04
DA Warner,2011,Delhi Daredevils," $750,000.00 ",94.14
DA Warner,2011,Delhi Daredevils," $750,000.00 ",73.09
DA Warner,2011,Delhi Daredevils," $750,000.00 ",481.22
DA Warner,2011,Delhi Daredevils," $750,000.00 ",41.40
DA Warner,2011,Delhi Daredevils," $750,000.00 ",-7.55
DA Warner,2011,Delhi Daredevils," $750,000.00 ",42.86
IK Pathan,2011,Delhi Daredevils," $1,900,000.00 ",192.00
IK Pathan,2011,Delhi Daredevils," $1,900,000.00 ",-164.79
IK Pathan,2011,Delhi Daredevils," $1,900,000.00 ",-70.94
IK Pathan,2011,Delhi Daredevils," $1,900,000.00 ",199.70
JR Hopes,2011,Delhi Daredevils," $350,000.00 ",-162.40
M Morkel,2011,Delhi Daredevils," $475,000.00 ",725.87
M Morkel,2011,Delhi Daredevils," $475,000.00 ",12.78
M Morkel,2011,Delhi Daredevils," $475,000.00 ",324.00
M Morkel,2011,Delhi Daredevils," $475,000.00 ",-899.55
MS Wade,2011,Delhi Daredevils," $100,000.00 ",
NV Ojha,2011,Delhi Daredevils," $270,000.00 ",29.53
NV Ojha,2011,Delhi Daredevils," $270,000.00 ",-23.99
NV Ojha,2011,Delhi Daredevils," $270,000.00 ",30.93
RE van der Merwe,2011,Delhi Daredevils," $50,000.00 ",
TR Birt,2011,Delhi Daredevils," $20,000.00 ",
Y Venugopal Rao,2011,Delhi Daredevils," $700,000.00 ",-45.53
AC Gilchrist,2011,Kings XI Punjab," $900,000.00 ",21.23
AC Gilchrist,2011,Kings XI Punjab," $900,000.00 ",29.75
AC Gilchrist,2011,Kings XI Punjab," $900,000.00 ",111.55
AC Gilchrist,2011,Kings XI Punjab," $900,000.00 ",14.60
AC Gilchrist,2011,Kings XI Punjab," $900,000.00 ",24.63
AM Nayar,2011,Kings XI Punjab," $800,000.00 ",
DJ Hussey,2011,Kings XI Punjab," $1,400,000.00 ",-86.88
DJ Hussey,2011,Kings XI Punjab," $1,400,000.00 ",117.42
DJ Hussey,2011,Kings XI Punjab," $1,400,000.00 ",15.83
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",24.61
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",20.85
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",11.63
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",-9.74
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",-19.35
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",515.04
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",36.81
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",41.65
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",16.54
KD Karthik,2011,Kings XI Punjab," $900,000.00 ",71.98
NJ Rimmington,2011,Kings XI Punjab," $20,000.00 ",
P Kumar,2011,Kings XI Punjab," $800,000.00 ",-62.74
P Kumar,2011,Kings XI Punjab," $800,000.00 ",-130.97
P Kumar,2011,Kings XI Punjab," $800,000.00 ",-97.40
P Kumar,2011,Kings XI Punjab," $800,000.00 ",361.18
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",-23.38
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",3.32
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",28.10
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",-84.53
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",598.13
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",322.80
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",50.64
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",375.22
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",-551.36
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",-69.83
PP Chawla,2011,Kings XI Punjab," $900,000.00 ",-152.18
R McLaren,2011,Kings XI Punjab," $250,000.00 ",
RJ Harris,2011,Kings XI Punjab," $325,000.00 ",10.08
RJ Harris,2011,Kings XI Punjab," $325,000.00 ",-151.01
SE Marsh,2011,Kings XI Punjab," $400,000.00 ",32.07
SE Marsh,2011,Kings XI Punjab," $400,000.00 ",34.38
SE Marsh,2011,Kings XI Punjab," $400,000.00 ",-46.43
SE Marsh,2011,Kings XI Punjab," $400,000.00 ",-1.21
SE Marsh,2011,Kings XI Punjab," $400,000.00 ",-3.49
BB McCullum,2011,Kochi Tuskers Kerala," $475,000.00 ",3.81
BB McCullum,2011,Kochi Tuskers Kerala," $475,000.00 ",0.69
BB McCullum,2011,Kochi Tuskers Kerala," $475,000.00 ",-48.06
BB McCullum,2011,Kochi Tuskers Kerala," $475,000.00 ",-18.81
BB McCullum,2011,Kochi Tuskers Kerala," $475,000.00 ",473.13
BB McCullum,2011,Kochi Tuskers Kerala," $475,000.00 ",12.61
BB McCullum,2011,Kochi Tuskers Kerala," $475,000.00 ",277.08
BJ Hodge,2011,Kochi Tuskers Kerala," $425,000.00 ",-80.01
BJ Hodge,2011,Kochi Tuskers Kerala," $425,000.00 ",-3.36
BJ Hodge,2011,Kochi Tuskers Kerala," $425,000.00 ",29.87
BJ Hodge,2011,Kochi Tuskers Kerala," $425,000.00 ",8.44
DPMD Jayawardene,2011,Kochi Tuskers Kerala," $1,500,000.00 ",58.32
DPMD Jayawardene,2011,Kochi Tuskers Kerala," $1,500,000.00 ",12.77
DPMD Jayawardene,2011,Kochi Tuskers Kerala," $1,500,000.00 ",-16.66
DPMD Jayawardene,2011,Kochi Tuskers Kerala," $1,500,000.00 ",-24.38
DPMD Jayawardene,2011,Kochi Tuskers Kerala," $1,500,000.00 ",-41.82
M Klinger,2011,Kochi Tuskers Kerala," $75,000.00 ",
M Muralitharan,2011,Kochi Tuskers Kerala," $1,100,000.00 ",104.81
M Muralitharan,2011,Kochi Tuskers Kerala," $1,100,000.00 ",51.58
M Muralitharan,2011,Kochi Tuskers Kerala," $1,100,000.00 ",283.87
M Muralitharan,2011,Kochi Tuskers Kerala," $1,100,000.00 ",-134.08
NLTC Perera,2011,Kochi Tuskers Kerala," $80,000.00 ",-1251.13
OA Shah,2011,Kochi Tuskers Kerala," $200,000.00 ",15.89
PA Patel,2011,Kochi Tuskers Kerala," $290,000.00 ",-103.65
PA Patel,2011,Kochi Tuskers Kerala," $290,000.00 ",331.84
PA Patel,2011,Kochi Tuskers Kerala," $290,000.00 ",-20.91
PA Patel,2011,Kochi Tuskers Kerala," $290,000.00 ",24.65
PA Patel,2011,Kochi Tuskers Kerala," $290,000.00 ",378.00
PA Patel,2011,Kochi Tuskers Kerala," $290,000.00 ",14.91
R Vinay Kumar,2011,Kochi Tuskers Kerala," $475,000.00 ",-97.14
R Vinay Kumar,2011,Kochi Tuskers Kerala," $475,000.00 ",-65.32
R Vinay Kumar,2011,Kochi Tuskers Kerala," $475,000.00 ",-2748.70
R Vinay Kumar,2011,Kochi Tuskers Kerala," $475,000.00 ",153.33
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",46.62
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",15.13
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",-333.96
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",251.12
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",-27.95
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",-186.77
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",67.81
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",220.69
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",3.92
RA Jadeja,2011,Kochi Tuskers Kerala," $950,000.00 ",77.79
RP Singh,2011,Kochi Tuskers Kerala," $500,000.00 ",-139.82
RP Singh,2011,Kochi Tuskers Kerala," $500,000.00 ",-191.82
RP Singh,2011,Kochi Tuskers Kerala," $500,000.00 ",-5.35
RP Singh,2011,Kochi Tuskers Kerala," $500,000.00 ",-29.13
RP Singh,2011,Kochi Tuskers Kerala," $500,000.00 ",115.79
RR Powar,2011,Kochi Tuskers Kerala," $180,000.00 ",
S Sreesanth,2011,Kochi Tuskers Kerala," $900,000.00 ",-107.07
VVS Laxman,2011,Kochi Tuskers Kerala," $400,000.00 ",
B Lee,2011,Kolkata Knight Riders," $400,000.00 ",
BJ Haddin,2011,Kolkata Knight Riders," $325,000.00 ",
EJG Morgan,2011,Kolkata Knight Riders," $350,000.00 ",12.85
EJG Morgan,2011,Kolkata Knight Riders," $350,000.00 ",43.37
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",25.00
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",-35.08
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",-22.33
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",39.42
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",-12.07
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",-21.02
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",-35.82
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",458.53
G Gambhir,2011,Kolkata Knight Riders," $2,400,000.00 ",556.71
JH Kallis,2011,Kolkata Knight Riders," $1,100,000.00 ",-163.25
JH Kallis,2011,Kolkata Knight Riders," $1,100,000.00 ",-128.25
JH Kallis,2011,Kolkata Knight Riders," $1,100,000.00 ",-18.61
JH Kallis,2011,Kolkata Knight Riders," $1,100,000.00 ",528.16
JH Kallis,2011,Kolkata Knight Riders," $1,100,000.00 ",147.59
L Balaji,2011,Kolkata Knight Riders," $500,000.00 ",-60.89
L Balaji,2011,Kolkata Knight Riders," $500,000.00 ",-155.23
L Balaji,2011,Kolkata Knight Riders," $500,000.00 ",484.63
L Balaji,2011,Kolkata Knight Riders," $500,000.00 ",180.05
L Balaji,2011,Kolkata Knight Riders," $500,000.00 ",-117.32
MK Tiwary,2011,Kolkata Knight Riders," $475,000.00 ",-1.18
MK Tiwary,2011,Kolkata Knight Riders," $475,000.00 ",-41.84
MK Tiwary,2011,Kolkata Knight Riders," $475,000.00 ",-24.37
MK Tiwary,2011,Kolkata Knight Riders," $475,000.00 ",9.94
MV Boucher,2011,Kolkata Knight Riders," $325,000.00 ",1.48
RN ten Doeschate,2011,Kolkata Knight Riders," $150,000.00 ",
